source_url,anchor_text,target_url,final_url,http_status,scope,classification,merchant,affiliate_program,affiliate_tracking_present,amazon_tag,rel,note,checked_at
"https://www.printlog3d.com/library","PLA Wood Wood-Filled PLA PLA mixed with wood fibre. It sands and stains like tim","https://www.printlog3d.com/library/pla-wood","https://www.printlog3d.com/library/pla-wood","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA Metal Metal-Filled PLA PLA loaded with metal powder. Heavier in the hand, po","https://www.printlog3d.com/library/pla-metal","https://www.printlog3d.com/library/pla-metal","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","TPU Thermoplastic Polyurethane The flexible one. Rubbery, tough, and abrasion re","https://www.printlog3d.com/library/tpu","https://www.printlog3d.com/library/tpu","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PVA Polyvinyl Alcohol A support material that dissolves in plain water. It exist","https://www.printlog3d.com/library/pva","https://www.printlog3d.com/library/pva","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PVB Polyvinyl Butyral Prints about as easily as PLA and smooths with isopropyl a","https://www.printlog3d.com/library/pvb","https://www.printlog3d.com/library/pvb","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA-CF Carbon Fibre Reinforced PLA PLA with chopped carbon fibre for stiffness a","https://www.printlog3d.com/library/pla-cf","https://www.printlog3d.com/library/pla-cf","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Conductive PLA Carbon-Loaded Conductive PLA PLA loaded with conductive carbon bl","https://www.printlog3d.com/library/conductive-pla","https://www.printlog3d.com/library/conductive-pla","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Glow PLA Glow-in-the-Dark PLA PLA carrying strontium aluminate phosphor, which c","https://www.printlog3d.com/library/glow-pla","https://www.printlog3d.com/library/glow-pla","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Magnetic PLA Iron-Filled Magnetic PLA PLA packed with iron powder. Parts are not","https://www.printlog3d.com/library/magnetic-pla","https://www.printlog3d.com/library/magnetic-pla","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PC Polycarbonate The strongest and most heat resistant material most desktop pri","https://www.printlog3d.com/library/pc","https://www.printlog3d.com/library/pc","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Nylon PA6 Polyamide 6 Tough, abrasion resistant and self-lubricating. Stronger t","https://www.printlog3d.com/library/nylon-pa6","https://www.printlog3d.com/library/nylon-pa6","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Nylon PA12 Polyamide 12 The easier nylon. Absorbs less water than PA6 and moves ","https://www.printlog3d.com/library/nylon-pa12","https://www.printlog3d.com/library/nylon-pa12","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PA-CF Carbon Fibre Reinforced Nylon Nylon with chopped carbon fibre. Much stiffe","https://www.printlog3d.com/library/pa-cf","https://www.printlog3d.com/library/pa-cf","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","TPE Thermoplastic Elastomer Softer and stretchier than TPU, and harder to print ","https://www.printlog3d.com/library/tpe","https://www.printlog3d.com/library/tpe","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
